MaNGAID,OBJRA,OBJDEC
1-335511,233.065470154,9.46554414698
1-335523,232.644086848,10.1811410348
1-335527,232.146212285,10.1810146777
1-335584,231.562265557,9.88544435622
1-335786,233.861957434,8.38813448746
1-335797,233.67885,8.33404
1-335803,233.640246632,8.35082245144
1-335823,233.40266786,7.91227283422
1-335905,232.228951575,7.74531876963
1-335949,231.78290641,8.65296363795
1-336001,232.699271812,8.49092802414
1-336005,233.135258682,8.76489269292
1-336034,233.147055907,9.56264243696
1-336081,233.955878179,8.9274756419
1-336083,234.08801326,8.68671896956
1-336095,234.082183838,9.34421253204
1-33617,20.2435851877,-1.15854774449
1-336267,233.943200147,7.94184379842
1-336336,235.731298699,9.22837476232
1-336406,236.543122767,8.44593054631
1-336432,236.783417933,8.78827011873
1-336436,236.63380073,8.52689796657
1-336458,236.268170922,8.55966065553
1-336461,236.536693556,8.79287950957
1-336486,236.440886833,9.07973362421
1-33669,19.7234378385,-1.00201110281
1-336690,236.141095932,10.2931523872
1-336777,237.47697,8.86122
1-336849,236.9352772,9.01794775184
1-336867,237.109618014,9.16453823191
1-336885,237.277565137,9.02274846272
1-336890,237.985450999,9.68821391225
1-336906,237.901334198,9.18699237283
1-336908,237.89777974,9.14561493499
1-336913,238.045491145,9.30327028282
1-336953,238.584855865,9.49159111449
1-337116,238.59346475,8.57089070573
1-33721,19.093872345,-0.209275372474
1-337227,239.477364306,9.40991954371
1-337228,239.502106213,9.56042757716
1-337230,239.490993423,9.37288126846
1-337237,239.725452002,9.52213749448
1-33732,19.1688596454,-1.19455052395
1-33745,18.785736437,-0.0483821169979
1-33758,18.6928863257,-0.00109952541905
1-33775,18.5658025035,0.765361055536
1-33777,18.6028622791,0.408070192362
1-337898,112.662660995,38.4475863751
1-338034,111.090757231,39.0190253819
1-33805,18.739971721,0.430799451
1-338060,112.070735161,40.0841061378
1-338090,111.874793014,38.699636354
1-33810,18.676128644,0.132750118268
1-338117,112.559910339,39.533459057
1-338152,112.97970722,39.1401320851
1-338220,113.057012986,39.5600737596
1-338237,112.910993925,39.4005367184
1-338250,113.248257619,40.0073013252
1-338283,112.670687362,40.1917896363
1-338305,112.360263537,40.1691903443
1-33835,18.7595932892,0.262932188358
1-338359,112.416704157,41.072316326
1-338389,112.557747581,40.8856710657
1-33848,18.8561899499,0.0716447908153
1-338523,114.782177856,41.3942838934
1-338555,114.374149013,41.7372315854
1-338559,113.981992378,42.2033620575
1-338566,113.898295912,41.9635889345
1-338593,113.417289754,41.6852778566
1-338600,113.365500667,41.8858374185
1-338629,113.266875521,42.4724616081
1-338633,113.255207148,42.4251221385
1-338677,114.186282401,42.4437088861
1-338697,115.017774246,43.0009101908
1-338709,115.166941043,42.4539538291
1-338721,115.302029847,42.7493823944
1-338737,116.475347803,43.5193898701
1-338746,116.854914291,43.9186203408
1-33876,19.0175598066,0.0183227604392
1-338770,116.335737456,43.9017733117
1-338771,116.732642218,44.2656992972
1-338796,116.169257474,44.1444094839
1-338822,115.632320465,43.935522553
1-338828,115.641612983,44.2158591843
1-338829,115.633440402,44.2338189442
1-338851,115.252781946,43.3261267024
1-338911,115.238060984,45.2922028227
1-338922,114.775746822,44.4027654465
1-338934,114.961862612,44.8043449928
1-338937,114.941878306,44.7590509996
1-338963,115.316252031,44.9160264027
1-339010,115.964007538,44.7243293414
1-339028,116.097926044,44.5277414829
1-339041,116.657135061,44.7905163357
1-339042,116.913117872,44.4627901849
1-339057,117.471453804,44.8731552648
1-339061,117.144342496,44.6882851596
1-339092,117.418414871,44.8960154584
1-339094,117.472421015,45.2484834965
1-339111,117.964463339,46.0694301321
1-339116,117.241187951,44.9860564855
1-339120,117.364038937,45.5329185307
1-339125,117.739943026,45.9895292443
1-339132,117.950149278,46.0519833875
1-339138,117.318152949,46.2050395381
1-339163,116.280206992,46.0724212288
1-339192,116.74926876,46.9714843326
1-339218,116.577192812,46.8175802205
1-339233,116.763969988,46.5344816505
1-339258,117.291419677,46.4618830471
1-339291,118.797118458,46.3003520467
1-339295,118.432971579,47.2480042699
1-339300,118.655540478,46.9882207166
1-34036,21.3713986628,-0.0573048393133
1-34048,21.1587819927,-0.0628731541068
1-34050,20.8460274593,-0.57769427642
1-34106,20.5990668958,-0.875200565572
1-34149,20.8549364792,0.755284336195
1-34179,20.77562973,0.34781177573
1-34944,29.1377802755,-0.174999472916
1-34951,28.3758121243,-1.09566448951
1-34985,28.1012094578,-1.14176257489
1-350,149.160893852,-0.358021784
1-351470,120.836149035,48.5884299309
1-351474,119.623484735,47.6531184648
1-351478,120.590486791,48.5328708666
1-351506,119.284483439,47.7656374167
1-351511,119.315453104,47.8030370862
1-351538,119.145123564,47.5638513288
1-351563,117.863904515,48.5950068961
1-351566,118.10650806,47.7779786348
1-351572,117.541010049,48.4788833697
1-351575,117.405273503,48.5156647136
1-351596,118.574831205,49.7995147266
1-351614,119.25776011,49.5673728539
1-351622,119.520944232,49.4179395209
1-351628,119.334252905,49.1140687125
1-351692,121.429548612,48.9337751432
1-351694,121.418795882,49.1312772845
1-351702,122.261749357,50.1786740151
1-351716,122.077051466,49.6334822775
1-351719,122.240261573,50.0162986148
1-351743,122.354796604,50.2638981557
1-351746,122.510288807,50.7208375325
1-351751,121.611557533,50.1196932665
1-351790,121.14792839,50.7085561945
1-351792,121.17245095,50.7185278544
1-351815,119.997739983,50.0969369513
1-351818,120.607075466,50.2364597465
1-351869,121.0907101,51.8455595933
1-351890,121.230107529,52.070824218
1-351911,122.030347886,51.751244244
1-351913,121.839452201,51.9156860618
1-351919,121.834404691,51.1316070317
1-351923,121.87594397,51.2938363047
1-351971,122.560230731,51.8725480581
1-352017,125.157167091,52.5183615196
1-352023,124.327366784,52.029915216
1-352045,123.971469333,51.7625693845
1-352063,124.546178511,52.4524343005
1-352066,123.801,51.95655
1-352081,123.587847762,52.77350665
1-352102,122.854276586,52.5303806741
1-352103,123.039644476,52.4552293371
1-352114,123.150217943,52.734220452
1-352120,123.634296628,51.8848676438
1-352130,122.679954573,52.5219820689
1-352156,122.353247822,52.4793907969
1-352245,123.259945817,53.519393599
1-352293,123.442645039,52.8654606206
1-352356,126.91066989,53.5957422332
1-352403,126.358455793,53.9689342469
1-352409,126.179179705,54.2242363566
1-35251,28.525878553,0.950600800103
1-352513,123.255280115,54.5211784944
1-352538,125.253570622,55.2002119839
1-352560,124.516048563,54.61908305
1-352569,125.388260894,55.1519680813
1-352603,124.924098232,54.6272766082
1-352623,126.195275835,54.7860594888
1-352635,126.132757726,54.853889824
1-35264,30.5332490741,-1.15652187823
1-35266,30.6161873187,-1.22548510513
1-352662,126.349894378,54.8392990909
1-35268,30.4308202323,-1.06981712944
1-35270,30.4803180924,-1.16909679713
1-35271,30.4850442246,-1.10285684907
1-352713,129.983836848,55.5672802607
1-35275,30.2768729712,-0.651504376954
1-352755,129.243798635,55.6457617252
1-352786,128.549746246,55.8171742908
1-352796,128.09414579,55.8608823491
1-352827,126.878849834,54.9046938881
1-352833,127.477877571,55.6930372763
1-35296,30.0203421019,-0.279134518815
1-35299,29.9318455457,-0.825351374173
1-35300,30.0194442476,-1.00769386493
1-35323,29.5778573412,-1.04922193973
1-35334,29.6459781133,-0.485523793948
1-35362,29.4426732483,-1.20832874759
1-35371,28.8996319793,-0.391213625477
1-35391,28.671011,-0.143342
1-35518,29.2546068216,0.813550191995
1-35522,29.3188182817,0.383121056293
1-35523,29.3485018386,0.417788464893
1-35528,29.7216431006,0.825094606474
1-35530,29.7179069769,0.568325528295
1-35580,30.2897503939,0.791611987903
1-35586,32.3864687333,-0.999897937983
1-35650,31.5666031749,-0.291437101791
1-35652,31.7199861627,-0.518099725088
1-35655,31.5433157727,-0.129845684243
1-35671,31.3433042469,-0.745346414673
1-35677,31.2701037754,-0.711722748107
1-35691,31.0885311369,-0.866834770917
1-35709,30.8924534523,-1.01684433457
1-35710,30.7371400125,-1.05858336857
1-35716,30.6366333235,-0.208310453039
1-35723,30.5518802996,-1.00811706769
1-35728,30.5724270611,-1.03962714801
1-35729,30.5644716818,-0.985249306738
1-35747,30.4747312789,0.7212186758
1-35797,31.1966304262,0.835116388121
1-35806,30.7627325212,0.567869684492
1-35810,31.416463696,0.661798966197
1-35814,31.52236517,0.847885029
1-35816,31.487621624,0.773356454291
1-35826,31.0332519527,0.28574596666
1-35830,30.9143511568,0.215932852432
1-35832,31.1272247381,0.431166819704
1-35840,31.4432289025,0.626055926871
1-35847,31.3259309359,0.0555810301377
1-35849,31.7497254165,1.01345479563
1-35858,31.6215605875,0.70644426433
1-35869,31.585421768,0.617156361673
1-35870,31.9585996105,0.873067964001
1-35876,32.0648460388,1.19544160366
1-35897,32.4874800229,0.876408538366
1-35900,32.2008321181,0.800503265658
1-35905,32.1746766215,0.40739880378
1-35912,32.1500267146,0.458344136935
1-35923,34.7499415182,-0.601735510346
1-35926,34.9213774441,-0.255640663023
1-35935,34.5070413038,-0.415554759167
1-35937,34.3991810957,-0.493589654998
1-35952,33.6223942904,-0.767955133457
1-35953,33.2231013087,-0.908470876896
1-35957,33.5076729586,-0.977438774843
1-35973,33.5246434178,-0.276961112728
1-36004,32.8251959509,-0.980760023024
1-36045,32.3829664085,-0.0272166095628
1-36098,33.4762490468,0.448261788956
1-36258,35.1522021244,-0.380157724524
1-36266,35.1105896278,-0.312863777025
1-36267,34.8287929835,-0.820877062224
1-36276,34.7823838662,0.61302089918
1-36278,34.478591916,0.251777142477
1-36285,35.2350380375,1.03388151891
1-36295,35.6239396771,0.38268116579
1-36298,35.9008347512,0.225713974118
1-36317,36.8819506631,0.877403370271
1-363493,226.476198337,7.43062235465
1-363508,226.04908326,7.45643717871
1-36351,38.6727130528,-1.23851441397
1-36357,38.6572933192,-0.979825698385
1-36359,39.0706478306,-0.812335399571
1-36361,38.7286039918,-0.796015007051
1-36363,39.0800182416,-0.688825318127
1-363685,225.228974573,8.58226618656
1-36373,38.6508700017,-0.414395059837
1-363769,225.951071086,8.42978530332
1-36381,38.9363186162,-0.188187021784
1-36382,38.5440261305,-0.00178404760198
1-363831,228.098455792,7.3078600547
1-363834,228.263349254,7.32573430089
1-36386,37.779258815,-1.10518325836
1-36392,37.9355048883,-0.945542508084
1-364053,226.5799,8.1118
1-364088,226.785618582,7.80271158305
1-364106,226.939001462,8.16845684014
1-36416,38.1001719357,-0.55207323206
1-364167,227.576719279,7.70544655965
1-36417,38.208945111,-0.3532912511
1-364175,227.757471655,7.68934662901
1-364189,227.988209062,7.77268906251
1-36420,38.2325320155,-0.131245004936
1-364204,228.117247519,7.97388624279
1-36423,37.9683313637,-0.279840490138
1-364321,228.547149912,7.19755948411
1-364324,228.394457331,7.11353594268
1-364389,227.338871574,7.10870274049
1-36447,37.5496070403,-0.59794219134
1-36448,37.4964499583,-0.598960098086
1-364507,227.739921071,7.60508486908
1-364513,228.400825885,8.08577741305
1-36452,37.5451998512,-0.648239013459
1-364526,227.973696662,7.6900404022
1-364539,228.114913797,7.51264144022
1-364559,228.259925187,7.29296981376
1-36456,37.4771197832,-0.167381683377
1-36457,37.0435879343,-1.05715345139
1-36471,37.1524983344,-0.246625627
1-36476,36.9688026381,-1.15280687364
1-364842,228.423954249,7.35506601632
1-364846,228.707828747,7.59026658211
1-364863,228.71780801,7.48305907033
1-364875,229.771347409,7.81622375351
1-364880,229.932803056,7.75435882629
1-364935,230.015751166,7.47939525326
1-365004,230.490159756,7.51289857468
1-365011,230.449123167,7.52285682934
1-365037,230.633760954,7.5999505594
1-36522,37.3913006342,0.37325279653
1-36548,37.7521626483,0.48231527431
1-36559,37.8902337877,0.756324689931
1-36560,37.997653039,0.748069852645
1-36562,37.9307094692,0.293505774944
1-36564,38.0811947747,0.671967980186
1-36565,38.1587047424,0.594245404121
1-36566,38.0490620926,0.224021539896
1-36571,38.1251900222,0.233624615865
1-36573,38.0767219695,0.992784371135
1-36585,38.197622053,0.678101681319
1-36587,38.2536656642,0.674131504103
1-36593,38.2958339707,0.0673889679678
1-36621,38.4845499197,0.923746410228
1-36644,41.0966482687,-0.178547761451
1-36645,40.4863736549,-1.03059236972
1-36663,40.30402,-0.87703
1-36698,39.2954315425,0.0121931197899
1-36703,39.6372182443,-0.867466146077
1-36705,39.5360106162,-0.642306270718
1-36732,38.9789004365,-0.796379450833
1-36779,39.4613924343,0.574641410115
1-368219,218.969868477,5.3127324829
1-368221,218.989880184,5.30844829156
1-368248,219.213702685,5.96122976659
1-36827,40.5600858575,0.8778073766
1-36832,40.8804658761,0.306821500727
1-36833,40.5568647331,0.3829490791
1-36843,41.0062256193,0.176297219814
1-368442,219.635747632,6.36916638491
1-36847,41.1529202911,0.142105128887
1-36849,40.9690483092,0.152646263184
1-36854,42.8053973029,-0.845003037865
1-368603,220.741481058,5.13670177068
1-368606,220.606365023,5.37095581699
1-368625,220.041248522,5.37001301866
1-36867,43.2272689385,-0.401081558901
1-36870,42.407980379,-0.813857447855
1-36874,42.5477668583,-0.999097974793
1-36877,42.3180767201,-0.774108962905
1-36878,42.5421244387,-0.867115967443
1-36880,42.3874325272,-0.784442553068
1-368816,224.641891856,5.50957024175
1-368846,223.542486127,4.93603817116
1-368851,223.654488174,5.13195106118
1-368873,223.320762882,4.79338332873
1-36890,42.5327611629,-0.266960497214
1-36892,42.2280037733,-0.966787630477
1-368926,222.967464224,5.24566211555
1-36893,42.1432875395,-0.993155170836
1-368956,222.977407327,5.32618251026
1-36897,42.27915,-0.90221
1-36899,42.416649866,-0.636905831744
1-36903,42.4195791227,-0.565929028661
1-36905,42.3974310935,-0.723676197278
1-36919,42.0327818599,-0.752315928466
1-36923,42.142438677,-0.549874110229
1-36925,41.8404859495,-0.462490551761
1-36927,41.8685751616,-0.268195111374
1-369277,225.51741531,4.90221300339
1-369294,225.097249352,5.48140004064
1-369352,224.643755171,5.79076611244
1-369413,225.400129006,5.68283576467
1-36942,41.7626451163,-0.647954033272
1-36945,41.6431103101,-0.843537381902
1-36968,41.3073884525,-0.746138088523
1-36970,41.4483281377,-0.240915330231
1-36975,41.5210512647,-0.650956442347
1-36977,41.4931915999,-0.449181093753
1-36980,41.5347232946,-0.555453168581
1-37018,41.2805684533,0.950165001317
1-37034,41.3789555443,0.920638397764
1-37036,41.6999087151,0.421577106474
1-37039,41.6857515758,0.369536241384
1-37062,41.8463658412,0.05875669652
1-37068,42.1984450083,-0.10918489701
1-37069,41.9370732132,0.414182221714
1-37079,42.0923363863,0.98646544284
1-37084,42.7394299674,0.369408313151
1-37122,43.1343283074,-0.0478187621697
1-37126,44.7356492529,-0.766114112307
1-37143,44.6807240951,-0.939738959551
1-37155,44.3494696109,-0.309408675599
1-37167,44.1695892484,-0.24566331798
1-37169,43.7774919338,-0.162517300576
1-37192,43.4067634262,-0.0291476358458
1-37196,43.1562184278,-1.16906729877
1-37198,43.2411433893,-0.8158096022
1-37201,43.1349724384,-0.609253315285
1-37202,43.11891,-0.32886
1-37208,42.9775629197,-0.980116719149
1-37211,42.5702667337,0.0919901487903
1-37213,42.4165410114,-0.0698507357271
1-37239,43.0817798664,0.556175383739
1-37245,43.5606510294,1.02912275692
1-37265,43.6582905094,0.939435236268
1-373011,222.034919523,31.7103507107
1-373057,222.190590833,31.6870424105
1-373100,223.612367837,30.9085092876
1-373102,223.652055801,30.6180119147
1-373136,223.210424178,30.4270964098
1-373161,222.810069402,30.6922457183
1-373175,222.833618691,30.6638343718
1-373191,222.940610073,30.2943710037
1-373219,222.211849357,30.5643527667
1-373327,222.976271051,31.2801437799
1-37335,46.9437505345,-0.787567162954
1-373351,223.251556223,31.0403599876
1-373354,223.406567136,31.4392754936
1-37338,46.7491337173,-0.811526362774
1-373381,223.710919656,30.9579986515
1-373407,224.010716887,31.5315309772
1-37341,46.7261549247,-0.937073942169
1-373717,225.781237535,31.2039199896
1-373784,227.313878498,30.2610540964
1-373827,228.786348588,28.3849803726
1-373830,229.146552165,28.6345850676
1-37385,46.2941968423,-1.07547036487
1-37386,46.3046913147,-1.00633585453
1-373870,228.451852792,28.032958699
1-373878,228.414854807,28.2444605219
1-37388,46.3324427151,-0.97071283923
1-373953,226.990601449,28.8818610359
1-37396,46.4181558739,-0.401919920453
1-373995,227.445570452,30.1345263349
1-37400,46.5605185087,-0.344391889546
1-374007,227.041406706,29.2221919157
1-37407,46.1646010221,-0.841305655295
1-374081,228.073311064,29.6572101033
1-37409,46.1445834612,-0.0866696780836
1-374107,228.237054485,30.3045226966
1-37415,46.3470225234,-0.24210798119
1-37418,46.152372187,-0.0374198775376
1-37421,46.2130835844,-0.0513535322846
1-37427,46.0210568698,-0.0860267487325
1-374333,229.429446689,27.8953327529
1-374377,228.575262608,28.060528851
1-37440,45.954624176,-1.10374999046
1-374400,228.735926301,28.7597519597
1-374423,229.811607205,29.340022935
1-374514,230.903166956,28.643074785
1-374549,231.151619755,28.7750197697
1-374561,230.638587506,29.036486121
1-37477,45.1562658081,-1.12625045687
1-374773,229.847987632,28.3182107199
1-37478,44.8466810553,-1.16668563519
1-374844,230.369807442,29.2816083492
1-37491,44.6236707901,0.846091997114
1-37494,44.6254665156,0.794234693084
1-374963,231.477308726,28.463429325
1-374994,231.866124201,28.7005355413
1-375009,232.158403728,28.3332857268
1-375061,233.424323804,26.140055043
1-375129,232.433422253,27.1119839323
1-375134,232.551073651,27.1341167912
1-375213,232.096990969,28.2294709688
1-375364,233.186449362,28.0631382566
1-375434,236.095646743,25.3275271409
1-375445,235.85418184,25.8533088685
1-375452,235.998783186,24.9985041188
1-37546,45.6984025268,0.964835657488
1-37547,45.598159228,0.97929394383
1-375502,235.716219028,24.9739895093
1-375532,234.162311971,25.9068253237
1-375609,234.845689088,26.4143567961
1-375625,235.249035328,26.2269426457
1-375635,235.472433385,26.4939943413
1-375678,236.290112726,26.5061147874
1-375679,236.370765668,26.6030482534
1-37568,45.9704786146,0.41526227659
1-375695,236.901377571,26.0637670424
1-375718,238.986496313,24.3420300865
1-375801,237.371263985,24.8768930422
1-375863,237.159600159,25.4041704348
1-375869,237.067889241,25.5270108678
1-375964,237.869375694,25.8201362161
1-375992,238.676162329,25.5635828139
1-37601,46.2857428469,0.343443042976
1-376025,241.249852631,23.6583859311
1-37603,46.3265984682,0.215557236472
1-37606,46.2377690557,0.216811764231
1-376071,240.371078804,22.7959534041
1-376102,239.359695383,23.2725215678
1-376116,239.016333483,24.4480400915
1-376117,239.018610983,24.3993348981
1-376122,238.63953209,24.0216965204
1-376132,239.219513552,24.6618299192
1-376166,240.156241554,24.0467825305
1-376168,240.478234088,24.1509100723
1-376179,240.924419953,24.0951314449
1-376195,241.21066778,23.9749193876
1-376285,242.280313624,21.867727614
1-376312,241.403363039,22.18640036
1-376321,240.966931415,23.4488384571
1-376323,241.135151504,23.9444904755
1-37633,47.1429889739,0.55093690996
1-376330,240.935241812,23.4822369353
1-376334,240.807251981,23.0083106525
1-376341,241.267695866,23.9171279454
1-376342,241.247022778,23.8697937854
1-376344,241.323420108,23.7556819614
1-376346,241.152724187,23.6631835878
1-376347,241.150240754,23.6250625501
1-376348,241.18988478,23.6286240007
1-376355,241.308999963,23.1557558571
1-376388,241.877617269,23.2362710323
1-37640,47.1188191875,0.387563534541
1-376413,241.913639345,23.4168660273
1-376419,241.923112921,23.3406083811
1-376429,242.63282252,22.6896602798
1-376608,243.583216254,22.2661043866
1-376616,243.356593668,21.9094219957
1-37671,48.196618271,-1.02285447351
1-37679,48.5733342944,-0.609696334691
1-37695,47.8890844551,-0.742939934572
1-376993,312.909236778,-0.055866767
1-377125,112.22135952,41.3078118442
1-377167,111.675692335,41.2234616502
1-377176,111.51652869,40.5579521159
1-377221,110.888511167,41.4349068759
1-37727,47.7721826741,-0.546537826618
1-37730,47.7587038228,-0.182277836162
1-377321,110.556154654,42.1836428542
1-377378,111.138150035,41.9506135859
1-377439,112.169426691,41.4730240551
1-37744,47.528362637,-0.468033748749
1-377471,112.644838061,42.3290588306
1-377508,112.428340308,41.901214769
1-37751,47.2479059369,-0.793340169809
1-37754,47.3207531152,-0.906653484303
1-37755,47.262752488,-0.913977616056
1-377560,111.938062776,42.1806755052
1-377576,111.602864657,43.0485628876
1-377617,110.865858864,43.0516356107
1-377626,110.45060681,42.286307244
1-377679,111.823845471,43.7848781245
1-377686,112.079253021,43.3021184405
1-37769,47.3400297067,-0.407944397575
1-377702,112.514768348,43.3791832689
1-377718,112.320583957,43.9557534573
1-377720,112.721756162,43.5007438516
1-37775,46.9714552733,-0.922970134592
1-377780,113.302861961,44.1067181578
1-377781,113.355304783,44.1864789289
1-377787,113.593160465,43.8912796041
1-37784,46.7463179463,-0.56480466568
1-377841,113.747217977,43.4725190638
1-37787,46.6713709268,-0.55507454213
1-377875,113.510925665,43.5435941334
1-37791,46.6602571675,-0.509978304821
1-37796,46.7745390667,-1.13440267087
1-37797,46.6125296402,-0.846615867924
1-377978,112.69868022,46.0101157292
1-377986,112.855930903,45.3094822197
1-377990,112.654605418,45.21218635
1-378039,113.400181444,45.9433769279
1-378123,115.034945248,46.1723065612
1-37813,46.5212586534,-0.534049089871
1-378148,114.924507865,45.912609695
1-378164,114.455928451,46.3976622911
1-378168,114.309703748,46.9375039058
1-37818,46.4972859801,-0.166472479946
1-378182,114.673017412,45.9436549273
1-37822,46.3732544874,-0.381932333858
1-378237,113.326608857,46.3481928774
1-378271,114.4736549,47.9572200413
1-378276,114.060173404,47.3396805172
1-378327,115.304068393,47.6714784179
1-378360,115.387477093,47.8710058847
1-378373,116.28665,47.55237
1-378375,116.116060327,47.7311680931
1-378394,117.427327979,49.5230768522
1-378400,117.568593951,47.8894054153
1-378401,117.904332288,48.000528304
1-378403,117.451251659,48.1295623832
1-378412,116.887259522,49.2467553242
1-378428,116.522958437,48.8479689576
1-37846,47.189315197,0.674819334787
1-378479,115.821209527,48.6669712026
1-378486,116.591106778,48.2968325245
1-378500,115.672043115,48.8260523597
1-378526,115.93947,48.137067
1-378549,115.669066274,48.022175773
1-37862,47.0294515613,0.456208364797
1-378624,116.568491431,49.9322188471
1-37863,46.6649126989,0.0619768826479
1-378656,117.329417587,50.1118996627
1-378660,117.784693322,49.9067742947
1-378663,117.748051629,50.0561769908
1-378670,117.738360613,50.3137470654
1-378674,117.681508876,50.5041168844
1-378681,118.11969757,49.8387078559
1-378687,117.835257845,49.8511410695
1-378688,117.96620728,49.814311338
1-378690,117.996169011,49.8939775243
1-378699,117.780340602,50.4077082392
1-378704,117.918349588,50.1840655882
1-378708,117.847405296,50.1668598686
1-378715,118.328694856,50.1855392772
1-378723,118.037543744,50.3736205298
1-378728,118.1981131,50.251194928
1-378729,118.017292488,50.1308227719
1-378749,119.692171282,50.459723286
1-378753,119.988295378,50.427737229
1-37877,47.1101909591,0.555106741017
1-378770,119.120000702,50.2878655047
1-378771,119.245459616,50.6345350308
1-378795,118.925615484,50.1727724696
1-378826,118.625672064,51.1214478894
1-378844,118.890270835,50.4130958403
1-378863,118.41049,50.77351
1-378881,117.46844143,50.7712316083
1-378884,117.028986849,50.1134794775
1-378885,116.827969118,51.3824199817
1-378901,116.943082242,51.6460199117
1-378903,117.022953768,51.9445031406
1-378910,117.337806629,52.3511379162
1-378957,117.511088812,51.6598396027
1-378966,118.176819925,52.0256335895
1-379008,118.761277838,52.2274365406
1-379030,119.10579026,51.3445686487
1-37904,47.5812703826,0.0441144790254
1-379045,118.872451166,52.0104987113
1-37908,47.787486215,0.235180942215
1-379087,119.910115328,51.7923625696
1-379124,120.547357773,51.7348775206
1-379196,119.633813077,52.5979639759
1-379199,119.779693162,52.7471754361
1-379202,119.79886545,52.686961868
1-379209,119.623553117,52.4169826473
1-379214,119.601892134,52.768540321
1-379216,119.380754497,52.6828488931
1-37922,47.9851588295,-0.0325628998893
1-37923,47.956254832,-0.00308683646097
1-379241,119.344699712,52.7127160486
1-379243,119.237414816,52.6669249912
1-379255,118.266564822,52.7432009155
1-379261,118.805221904,52.8470892414
1-379277,118.145540555,52.8468553976
1-379291,118.726922828,53.8462770857
1-37931,47.9148954163,0.781728582267
1-379348,119.183463603,52.9890468961
1-37936,48.0654771418,0.24045156252
1-379375,119.898434811,53.1002139368
1-379380,119.627278961,53.3883331418
1-379387,120.151378691,53.4591010713
1-379410,120.23007,53.67056
1-379430,120.993895508,53.5382976754
1-379490,123.191589434,54.1397196685
1-379503,123.288183201,54.6374161301
1-379528,123.23127,54.34163
1-379536,122.82642,54.74791
1-379545,122.245088364,53.5098777398
1-379571,122.41118234,54.5521731771
1-379605,121.128148258,54.1117439146
1-37965,48.6427236336,0.532374876049
1-379653,120.221838851,55.5631071782
1-379660,119.973719867,55.374818222
1-379708,121.054830354,55.3976652588
1-37973,49.1085522243,0.321642725666
1-37974,49.0884055862,0.479476043231
1-379741,121.664731894,55.1470956778
1-379777,122.763174036,54.9290959544
1-37980,50.50408,-1.05393
1-379811,123.717488293,55.610248053
1-379814,124.017452682,55.3945436861
1-379829,124.666914025,55.437998958
1-379865,124.339174229,55.3405265396
1-379877,124.12820127,55.2976316461
1-379920,123.71533674,55.0938054648
1-379941,123.361510012,55.2263795045
1-37995,51.1150071408,-0.0863352016678
1-37996,50.1713758746,-1.17610455905
1-37998,50.1888813763,-1.05394484938
1-380,149.09069,-0.25119
1-38000,50.19091,-0.85163
1-380000,121.960564881,56.6934864581
1-380032,122.985123942,56.9790067546
1-380045,123.338037496,57.852238539
1-38007,50.7416763778,0.0541373977095
1-38008,50.9308766221,-0.11843058098
1-380097,124.064089969,57.5305417333
1-38011,49.9737624968,-1.14589957017
1-38012,50.1451598284,-1.09589613201
1-38014,49.8214420421,-0.969631342939
1-38017,50.138413881,-0.339959846103
1-38029,49.5841798618,-0.824657888672
1-380299,124.067191853,57.1671902076
1-38030,50.052447177,-0.540676700217
1-380300,124.062110011,57.7093321492
1-38033,49.940137223,-0.077189233391
1-380333,123.686548781,58.2798468272
1-380334,123.321746651,58.3616274559
1-380384,124.182169128,58.4360546793
1-38041,49.4574544521,-0.554658522356
1-38042,49.5116507923,-0.538961269538
1-38062,49.2288666096,-0.0420070079219
1-38067,49.3334565213,-0.0765511066701
1-38075,49.2492801128,-0.901200687731
1-38101,48.4384159113,-0.241460052673
1-38103,48.3131835428,-0.0939093232241
1-38136,49.4836331115,1.04534962996
1-38138,49.4063653965,0.815197441981
1-38155,49.7821722131,0.955959017951
1-38157,49.7676691625,0.937496943591
1-38160,49.8456932706,0.823469663765
1-38166,49.9468538118,0.623822203484
1-38167,49.9459168383,0.584580029822
1-38168,49.9293385832,0.565477825589
1-38173,49.9732256506,0.391442192294
1-38189,50.1997928211,0.185604406926
1-38210,50.7135225204,0.139672286532
1-38214,50.8270977687,0.939891848291
1-38217,50.7719951681,0.354298684137
1-382273,118.634242089,16.8097293987
1-382284,118.184498039,16.7095016652
1-382306,118.213683676,17.5600189237
1-382312,117.587908107,17.169833722
1-382318,118.034707037,17.9303045778
1-382322,117.59546,17.64534
1-382326,117.300550626,17.5661640893
1-382349,117.066194229,17.6021625282
1-382352,117.186922861,17.966051805
1-382355,117.23952599,17.5771207096
1-382452,118.16230011,18.3216056824
1-382459,118.169874556,18.3745632551
1-382465,118.859666758,18.9755450907
1-382473,118.637432363,18.3280658072
1-382505,119.076876372,18.5059504563
1-382557,118.98443,16.65766
1-382566,118.002740625,15.7585152922
1-382588,117.894285161,16.621269888
1-382648,117.216794454,17.3562665374
1-382678,118.476258864,16.9533603239
1-382689,118.62259747,17.7010718242
1-382696,119.036102953,17.3806654122
1-382697,119.207582307,17.3803033794
1-382711,119.106581421,17.9740538756
1-382712,119.174377409,17.9911684239
1-38272,51.8784000559,-1.12778304465
1-382729,121.241758658,19.3137174702
1-382736,120.679260621,18.6319336183
1-382748,120.796457799,19.2597352811
1-382793,120.042240125,19.2343332001
